ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF312YZB	HepG2	NCOA5	MCF7	2959575	16434	25000	1554	289	10
ENCFF313BSI	HepG2	ZNF18	MCF7	2959575	16434	25000	15802	2460	119
ENCFF313VEF	K562	MBD1	MCF7	2959575	16434	25000	3629	255	28
ENCFF314CDT	HepG2	TEAD3	MCF7	2959575	16434	25000	45716	5390	389
ENCFF314KET	HepG2	CREB1	MCF7	2959575	16434	25000	38741	2577	294
ENCFF317GWN	HepG2	RFXANK	MCF7	2959575	16434	25000	7712	1505	66
ENCFF318CUZ	HepG2	FOXO4	MCF7	2959575	16434	25000	12507	1124	121
ENCFF318ZUN	K562	ZNF436	MCF7	2959575	16434	25000	2593	338	18
ENCFF320EKJ	HepG2	ZFP36L2	MCF7	2959575	16434	25000	3120	634	28
ENCFF320KEW	MCF-7	ZNF512B	MCF7	2959575	16434	25000	4866	833	33
ENCFF321LMQ	K562	NFRKB	MCF7	2959575	16434	25000	6944	1530	57
ENCFF321MKV	HepG2	ZNF10	MCF7	2959575	16434	25000	818	141	8
ENCFF321MWB	HepG2	ZNF235	MCF7	2959575	16434	25000	9883	1705	88
ENCFF321UQK	HepG2	SRSF1	MCF7	2959575	16434	25000	11216	2115	71
ENCFF322CXC	HepG2	RFXAP	MCF7	2959575	16434	25000	18793	3157	143
ENCFF322IPP	HepG2	ZNF879	MCF7	2959575	16434	25000	7696	1398	58
ENCFF322IVF	HepG2	ZNF501	MCF7	2959575	16434	25000	38092	5760	295
ENCFF324ELP	K562	CREM	MCF7	2959575	16434	25000	38567	4999	330
ENCFF326CIT	K562	UBTF	MCF7	2959575	16434	25000	19239	2760	151
ENCFF328ZJV	MCF-7	ZBTB11	MCF7	2959575	16434	25000	2547	573	15
ENCFF330EGV	K562	ERF	MCF7	2959575	16434	25000	2513	394	26
ENCFF330OCU	A549	CBX8	MCF7	2959575	16434	25000	2621	21	19
ENCFF330OKC	HepG2	CSRNP1	MCF7	2959575	16434	25000	16948	2827	123
ENCFF330SXS	HepG2	ZFP1	MCF7	2959575	16434	25000	12309	1937	106
ENCFF331BSI	HepG2	FOXO1	MCF7	2959575	16434	25000	25771	3302	210
ENCFF331QMY	HepG2	ZNF850	MCF7	2959575	16434	25000	5153	895	32
ENCFF332AZX	MCF-7	TCF7L2	MCF7	2959575	16434	25000	12000	2136	92
ENCFF332FUE	HepG2	YBX1	MCF7	2959575	16434	25000	4651	33	43
ENCFF332MPQ	HepG2	ZNF839	MCF7	2959575	16434	25000	8063	1433	70
ENCFF333PIQ	HepG2	CAMTA2	MCF7	2959575	16434	25000	8133	1332	0
ENCFF335VOJ	K562	PYGO2	MCF7	2959575	16434	25000	2836	415	30
ENCFF335VPW	HepG2	POGK	MCF7	2959575	16434	25000	24431	3796	193
ENCFF335ZTU	K562	SMAD3	MCF7	2959575	16434	25000	2731	185	27
ENCFF338JHW	HepG2	HDAC6	MCF7	2959575	16434	25000	1074	220	5
ENCFF338YFQ	HepG2	SOX18	MCF7	2959575	16434	25000	7587	1343	51
ENCFF339BDC	MCF-7	ZBTB7B	MCF7	2959575	16434	25000	7283	1654	66
ENCFF339GYF	HepG2	ZGPAT	MCF7	2959575	16434	25000	45317	6219	355
ENCFF339ZPY	HepG2	SMAD9	MCF7	2959575	16434	25000	5143	980	32
ENCFF340TNC	HepG2	ZNF556	MCF7	2959575	16434	25000	20025	3179	154
ENCFF340VOQ	HepG2	TFDP2	MCF7	2959575	16434	25000	22536	3545	195
ENCFF341CNM	K562	NFXL1	MCF7	2959575	16434	25000	4629	367	39
ENCFF341HVV	A549	CBX2	MCF7	2959575	16434	25000	98	27	0
ENCFF342ETP	HepG2	SP110	MCF7	2959575	16434	25000	4064	764	44
ENCFF342NSW	MCF-7	NCOA3	MCF7	2959575	16434	25000	6837	1879	48
ENCFF343BIK	A549	GABPA	MCF7	2959575	16434	25000	17257	3615	128
ENCFF344MKI	K562	ARID2	MCF7	2959575	16434	25000	11953	2004	97
ENCFF345BUG	K562	PBX2	MCF7	2959575	16434	25000	33043	1920	257
ENCFF345IHK	K562	ZNF589	MCF7	2959575	16434	25000	21004	2322	170
ENCFF346AOR	K562	ZBTB7A	MCF7	2959575	16434	25000	28750	3477	264
ENCFF347UBA	HepG2	SP5	MCF7	2959575	16434	25000	24936	3569	202
ENCFF348MDS	HepG2	AGO2	MCF7	2959575	16434	25000	44347	3715	352
ENCFF349MFA	HepG2	HNRNPUL1	MCF7	2959575	16434	25000	3578	462	22
ENCFF349OOT	HepG2	ZBTB38	MCF7	2959575	16434	25000	35883	3945	280
ENCFF349PJY	HepG2	ZNF24	MCF7	2959575	16434	25000	5596	837	41
ENCFF349VSP	K562	KAT2B	MCF7	2959575	16434	25000	757	218	12
ENCFF350CKI	HepG2	NR2F6	MCF7	2959575	16434	25000	31502	2772	263
ENCFF351COM	HepG2	MYRF	MCF7	2959575	16434	25000	5681	1168	42
ENCFF352NGK	K562	ZNF785	MCF7	2959575	16434	25000	574	36	7
ENCFF353STA	HepG2	ZNF431	MCF7	2959575	16434	25000	13194	2111	107
ENCFF354VWZ	HepG2	POLR2A	MCF7	2959575	16434	25000	29652	4493	240
ENCFF356WOE	MCF-7	ZBTB33	MCF7	2959575	16434	25000	7744	705	60
ENCFF356ZVN	HepG2	HNF4A	MCF7	2959575	16434	25000	12589	1131	102
ENCFF358INM	HepG2	TFE3	MCF7	2959575	16434	25000	23741	3404	182
ENCFF359DKY	HepG2	GRHL1	MCF7	2959575	16434	25000	191	39	1
ENCFF359ZQQ	K562	DMBX1	MCF7	2959575	16434	25000	19383	1749	160
ENCFF361JRX	HepG2	KDM4B	MCF7	2959575	16434	25000	12149	2230	105
ENCFF361NJR	HepG2	TCF7L2	MCF7	2959575	16434	25000	4167	190	33
ENCFF361PBY	HepG2	ZNF362	MCF7	2959575	16434	25000	25400	2807	219
ENCFF362JHQ	K562	TFDP1	MCF7	2959575	16434	25000	22986	3010	184
ENCFF362PMI	HepG2	ZNF274	MCF7	2959575	16434	25000	429	0	4
ENCFF362UGH	K562	JUNB	MCF7	2959575	16434	25000	15532	1818	147
ENCFF364DXQ	HepG2	ZNF598	MCF7	2959575	16434	25000	16808	2771	142
ENCFF365ETH	K562	GMEB1	MCF7	2959575	16434	25000	29386	3730	246
ENCFF366KEF	HepG2	TMF1	MCF7	2959575	16434	25000	11177	1792	95
ENCFF366XDW	K562	NFE2L1	MCF7	2959575	16434	25000	6376	292	54
ENCFF368IYV	HepG2	IRF1	MCF7	2959575	16434	25000	4262	809	32
ENCFF370XOM	HepG2	STAT5B	MCF7	2959575	16434	25000	4662	847	37
ENCFF370YGS	K562	TBP	MCF7	2959575	16434	25000	22040	3321	175
ENCFF371EUY	HepG2	ZNF709	MCF7	2959575	16434	25000	17471	2789	127
ENCFF371LUB	HepG2	IKZF5	MCF7	2959575	16434	25000	31019	4780	256
ENCFF371SJR	K562	ATF7	MCF7	2959575	16434	25000	47215	5539	397
ENCFF372DFI	HepG2	MXD3	MCF7	2959575	16434	25000	17553	2947	134
ENCFF372PXU	HepG2	E2F2	MCF7	2959575	16434	25000	6782	1248	49
ENCFF372YFU	K562	THAP7	MCF7	2959575	16434	25000	3491	742	33
ENCFF373JGX	HepG2	ZNF407	MCF7	2959575	16434	25000	20345	3264	134
ENCFF373KUZ	HepG2	ZNF101	MCF7	2959575	16434	25000	3936	777	39
ENCFF373NIO	A549	NFE2L2	MCF7	2959575	16434	25000	8113	607	82
ENCFF373SRR	HepG2	TFDP1	MCF7	2959575	16434	25000	23315	3589	182
ENCFF374HXP	HepG2	ZBTB4	MCF7	2959575	16434	25000	15190	2134	129
ENCFF375SIS	K562	ID3	MCF7	2959575	16434	25000	18818	2307	159
ENCFF376CUV	HepG2	KDM6A	MCF7	2959575	16434	25000	14004	1352	124
ENCFF378GRS	HepG2	GMEB2	MCF7	2959575	16434	25000	5589	1252	42
ENCFF380KJB	K562	ZNF398	MCF7	2959575	16434	25000	1015	63	11
ENCFF381ULU	MCF-7	GATA3	MCF7	2959575	16434	25000	15137	2530	129
ENCFF381WCL	HepG2	MTA1	MCF7	2959575	16434	25000	23103	3189	171
ENCFF382CUT	K562	ILF3	MCF7	2959575	16434	25000	3454	550	22
ENCFF382QUI	K562	ZNF277	MCF7	2959575	16434	25000	1535	41	14
ENCFF382YJO	HepG2	RXRA	MCF7	2959575	16434	25000	20385	2138	156
ENCFF383IEP	K562	SAP30	MCF7	2959575	16434	25000	14291	2198	123
ENCFF384TZN	HepG2	ZBTB25	MCF7	2959575	16434	25000	19576	3492	159
ENCFF385DPO	HepG2	HOXA5	MCF7	2959575	16434	25000	20921	3403	167
ENCFF385LDF	MCF-7	MYC	MCF7	2959575	16434	25000	9492	1707	89
ENCFF385UIF	HepG2	ZNF697	MCF7	2959575	16434	25000	15367	2424	140
ENCFF386FQQ	MCF-7	NR2F2	MCF7	2959575	16434	25000	34449	6159	264
ENCFF386ZWO	K562	CBX3	MCF7	2959575	16434	25000	24867	2361	212
ENCFF387KML	HepG2	ETV6	MCF7	2959575	16434	25000	9770	1788	69
ENCFF387PJU	HepG2	RAD51	MCF7	2959575	16434	25000	6689	451	55
ENCFF388IZF	HepG2	ZNF484	MCF7	2959575	16434	25000	2230	367	17
ENCFF388KGW	K562	GATAD2B	MCF7	2959575	16434	25000	13601	1517	120
ENCFF389YCG	HepG2	ZNF138	MCF7	2959575	16434	25000	8897	1635	51
ENCFF390AZA	A549	ZC3H11A	MCF7	2959575	16434	25000	7979	135	69
ENCFF390VZU	HepG2	FIP1L1	MCF7	2959575	16434	25000	3449	928	30
ENCFF390XVX	A549	ETS1	MCF7	2959575	16434	25000	10098	2359	70
ENCFF391XMO	HepG2	ZNF562	MCF7	2959575	16434	25000	2073	325	11
ENCFF392INU	K562	ZBED1	MCF7	2959575	16434	25000	6056	1106	38
ENCFF392MAR	K562	TFCP2	MCF7	2959575	16434	25000	8680	1427	86
ENCFF393LUP	HepG2	EP300	MCF7	2959575	16434	25000	34051	3374	283
ENCFF395PJC	MCF-7	COPS2	MCF7	2959575	16434	25000	628	16	2
ENCFF396ZSB	HepG2	ZNF776	MCF7	2959575	16434	25000	13351	2137	118
ENCFF398TIE	HepG2	TGIF2	MCF7	2959575	16434	25000	20111	3129	132
ENCFF398UQZ	K562	YY1	MCF7	2959575	16434	25000	30746	3848	245
ENCFF399AJX	HepG2	NFKBIZ	MCF7	2959575	16434	25000	13806	2240	107
ENCFF399LOS	HepG2	NCOA1	MCF7	2959575	16434	25000	11101	1735	81
ENCFF399YOO	HepG2	ELK1	MCF7	2959575	16434	25000	9729	1865	76
ENCFF399ZUJ	A549	EHMT2	MCF7	2959575	16434	25000	2289	122	20
ENCFF401HSI	HepG2	FOSL2	MCF7	2959575	16434	25000	30456	3662	248
ENCFF401YUZ	MCF-7	GATAD2B	MCF7	2959575	16434	25000	1890	734	17
ENCFF404ASR	A549	NR2E3	MCF7	2959575	16434	25000	8108	1950	64
ENCFF404IUH	HepG2	ZNF264	MCF7	2959575	16434	25000	18676	2591	138
ENCFF405BKB	K562	PRDM10	MCF7	2959575	16434	25000	28438	2754	232
ENCFF405EGZ	K562	TBX18	MCF7	2959575	16434	25000	6179	781	68
ENCFF405LDS	HepG2	EED	MCF7	2959575	16434	25000	12207	1818	103
ENCFF405UGF	HepG2	SKI	MCF7	2959575	16434	25000	31003	4223	241
ENCFF405YXO	HepG2	ZNF180	MCF7	2959575	16434	25000	2774	545	22
ENCFF405ZPR	K562	STAT1	MCF7	2959575	16434	25000	857	67	8
ENCFF407STM	K562	ZSCAN29	MCF7	2959575	16434	25000	4543	725	40
ENCFF407WPM	HepG2	MEF2D	MCF7	2959575	16434	25000	22946	3433	170
ENCFF408CTC	HepG2	ZFP82	MCF7	2959575	16434	25000	11799	1982	82
ENCFF408NUX	K562	CHD1	MCF7	2959575	16434	25000	11260	1815	100
ENCFF408RSJ	K562	CDC5L	MCF7	2959575	16434	25000	4889	581	35
ENCFF409BJK	HepG2	ZNF414	MCF7	2959575	16434	25000	17003	2757	130
ENCFF409PJJ	HepG2	ZNF12	MCF7	2959575	16434	25000	18504	2276	154
ENCFF409SDU	K562	RNF2	MCF7	2959575	16434	25000	4720	782	37
ENCFF409YKQ	HepG2	GATA2	MCF7	2959575	16434	25000	22235	1971	185
ENCFF410RJD	K562	NRF1	MCF7	2959575	16434	25000	4442	833	40
ENCFF410SWS	K562	TCFL5	MCF7	2959575	16434	25000	1992	200	22
ENCFF411GOS	HepG2	AKNA	MCF7	2959575	16434	25000	3778	725	25
ENCFF412WOK	K562	DNMT1	MCF7	2959575	16434	25000	2341	427	13
ENCFF413CKX	HepG2	GTF3A	MCF7	2959575	16434	25000	6833	1330	53
ENCFF413LLO	K562	POLR2G	MCF7	2959575	16434	25000	55335	4497	473
ENCFF413OMR	HepG2	ZNF280D	MCF7	2959575	16434	25000	20000	2684	142
ENCFF413PEE	HepG2	LCORL	MCF7	2959575	16434	25000	8745	737	58
ENCFF414GKA	HepG2	ZNF550	MCF7	2959575	16434	25000	5109	900	40
ENCFF415MKA	K562	TCF15	MCF7	2959575	16434	25000	3288	427	27
ENCFF415YWK	HepG2	ZNF343	MCF7	2959575	16434	25000	13440	2161	108
ENCFF416TFM	K562	ZNF445	MCF7	2959575	16434	25000	2889	340	30
ENCFF417FFL	K562	RNF219	MCF7	2959575	16434	25000	1320	204	12
ENCFF417HLM	HepG2	ONECUT2	MCF7	2959575	16434	25000	10584	1112	90
ENCFF417LFH	HepG2	MTERF4	MCF7	2959575	16434	25000	14121	2260	114
ENCFF419GHH	HepG2	SREBF2	MCF7	2959575	16434	25000	223	42	2
ENCFF421QJP	HepG2	ZBTB8A	MCF7	2959575	16434	25000	4468	841	27
ENCFF422MYG	HepG2	ZNF513	MCF7	2959575	16434	25000	2877	550	18
ENCFF422TZK	HepG2	BCL6	MCF7	2959575	16434	25000	40199	4190	336
ENCFF423CWQ	K562	ZBTB8A	MCF7	2959575	16434	25000	611	70	2
ENCFF424FZS	HepG2	BCL3	MCF7	2959575	16434	25000	17807	2838	128
ENCFF424GKS	HepG2	POLR2AphosphoS2	MCF7	2959575	16434	25000	6538	882	42
ENCFF424OWM	K562	PHB	MCF7	2959575	16434	25000	3429	662	27
ENCFF425JPL	HepG2	ZNF354B	MCF7	2959575	16434	25000	6543	1090	58
ENCFF427GBB	HepG2	SRSF4	MCF7	2959575	16434	25000	2603	409	19
ENCFF427RSA	MCF-7	EGR1	MCF7	2959575	16434	25000	10074	2449	90
ENCFF427XNV	MCF-7	ELK1	MCF7	2959575	16434	25000	6469	1831	51
ENCFF428GSG	MCF-7	PPP1R10	MCF7	2959575	16434	25000	973	272	10
ENCFF428HNJ	HepG2	ZNF280B	MCF7	2959575	16434	25000	15712	2480	122
ENCFF428ZPS	HepG2	ZBTB14	MCF7	2959575	16434	25000	9844	1614	66
ENCFF430IPX	K562	ZNF395	MCF7	2959575	16434	25000	25095	2874	217
ENCFF430YXJ	K562	IRF2	MCF7	2959575	16434	25000	2177	107	18
ENCFF431BYW	HepG2	ARNT2	MCF7	2959575	16434	25000	21705	3554	172
ENCFF432HRL	K562	TAF9B	MCF7	2959575	16434	25000	15045	2510	123
ENCFF433ERT	K562	VEZF1	MCF7	2959575	16434	25000	46866	5296	404
ENCFF434IDL	MCF-7	E4F1	MCF7	2959575	16434	25000	2478	375	22
ENCFF435AEQ	HepG2	NKX3-1	MCF7	2959575	16434	25000	13156	2103	86
ENCFF435MHH	K562	ZNF212	MCF7	2959575	16434	25000	2440	405	25
ENCFF435SNP	K562	ZBTB26	MCF7	2959575	16434	25000	8432	1001	85
ENCFF435UDQ	MCF-7	ZNF8	MCF7	2959575	16434	25000	1598	133	17
ENCFF436DME	K562	MEF2D	MCF7	2959575	16434	25000	14655	1401	128
ENCFF436SNU	HepG2	SOX6	MCF7	2959575	16434	25000	1146	13	2
ENCFF437PVG	HepG2	SALL2	MCF7	2959575	16434	25000	18174	3105	149
ENCFF437XMN	HepG2	ZNF780A	MCF7	2959575	16434	25000	6859	1274	47
ENCFF438BWN	K562	NCOA6	MCF7	2959575	16434	25000	4660	536	24
ENCFF438IYI	K562	TFAP4	MCF7	2959575	16434	25000	43434	5641	345
ENCFF438MZI	HepG2	ZHX3	MCF7	2959575	16434	25000	6775	1290	52
ENCFF439CGG	HepG2	KDM1A	MCF7	2959575	16434	25000	51849	4985	439
ENCFF439SWX	A549	ZNF624	MCF7	2959575	16434	25000	6657	1343	50
ENCFF439TJM	K562	MAFK	MCF7	2959575	16434	25000	27238	1604	248
ENCFF440AQF	K562	MNT	MCF7	2959575	16434	25000	29142	3863	232
ENCFF440JOS	HepG2	ATF3	MCF7	2959575	16434	25000	4238	818	40
ENCFF441QXF	K562	SLC30A9	MCF7	2959575	16434	25000	584	57	4
ENCFF442AHG	HepG2	ZNF527	MCF7	2959575	16434	25000	10220	1716	83
ENCFF442RYH	K562	ZNF431	MCF7	2959575	16434	25000	10129	1341	81
ENCFF442ZRY	HepG2	ZNF383	MCF7	2959575	16434	25000	5819	1072	41
ENCFF443BGE	K562	ZNF449	MCF7	2959575	16434	25000	4866	460	39
ENCFF443WEJ	MCF-7	ZHX2	MCF7	2959575	16434	25000	8928	3267	54
ENCFF445CZX	HepG2	CHCHD3	MCF7	2959575	16434	25000	7207	1096	63
ENCFF445FCL	HepG2	HINFP	MCF7	2959575	16434	25000	14281	2342	114
ENCFF445RVR	HepG2	BRCA1	MCF7	2959575	16434	25000	2052	519	14
ENCFF449JMB	K562	HIVEP1	MCF7	2959575	16434	25000	4463	638	47
ENCFF450BWT	HepG2	ZNF674	MCF7	2959575	16434	25000	5058	914	28
ENCFF451IBG	HepG2	ZNF567	MCF7	2959575	16434	25000	10271	1854	68
ENCFF451LLC	K562	ZNF83	MCF7	2959575	16434	25000	11163	1393	93
ENCFF451VTH	HepG2	ZNF276	MCF7	2959575	16434	25000	10720	1819	91
ENCFF453MMH	K562	KLF13	MCF7	2959575	16434	25000	9106	1554	82
ENCFF453UVV	HepG2	LCOR	MCF7	2959575	16434	25000	36736	4721	311
ENCFF453YPR	HepG2	SOX13	MCF7	2959575	16434	25000	49065	4578	419
ENCFF455PZT	HepG2	BAZ2A	MCF7	2959575	16434	25000	18828	2915	147
ENCFF455TXX	HepG2	ZNF546	MCF7	2959575	16434	25000	11514	1899	87
ENCFF455YMK	HepG2	SNRNP70	MCF7	2959575	16434	25000	301	33	0
ENCFF456EDK	HepG2	CENPBD1	MCF7	2959575	16434	25000	2723	532	25
ENCFF456FTV	MCF-7	POLR2A	MCF7	2959575	16434	25000	23552	4559	183
ENCFF456USL	K562	CEBPG	MCF7	2959575	16434	25000	40381	1706	366
ENCFF457BJI	HepG2	RBM22	MCF7	2959575	16434	25000	35730	1812	279
ENCFF458FBS	HepG2	ZNF786	MCF7	2959575	16434	25000	10271	1708	74
ENCFF458IBK	HepG2	ZBTB44	MCF7	2959575	16434	25000	5282	1032	43
ENCFF458PBB	HepG2	MAFK	MCF7	2959575	16434	25000	46307	1261	409
ENCFF458VJS	HepG2	TRIM22	MCF7	2959575	16434	25000	1261	25	13
ENCFF460DRP	HepG2	ZSCAN25	MCF7	2959575	16434	25000	20244	2978	140
ENCFF462RVE	HepG2	ZNF782	MCF7	2959575	16434	25000	11696	2059	83
ENCFF463GXC	HepG2	ATF6	MCF7	2959575	16434	25000	5168	1037	44
ENCFF463QUS	HepG2	HNRNPLL	MCF7	2959575	16434	25000	27354	3964	217
ENCFF464GFC	MCF-7	SPDEF	MCF7	2959575	16434	25000	22791	6496	169
ENCFF464WKR	HepG2	ZNF597	MCF7	2959575	16434	25000	1368	247	9
ENCFF466PKS	K562	ZNF766	MCF7	2959575	16434	25000	27026	2562	223
ENCFF467WXB	HepG2	SP140L	MCF7	2959575	16434	25000	6804	1217	64
ENCFF468WZL	HepG2	ZNF530	MCF7	2959575	16434	25000	1826	283	8
ENCFF469DNJ	A549	RNF2	MCF7	2959575	16434	25000	4492	238	35
ENCFF469JVY	HepG2	DNMT3B	MCF7	2959575	16434	25000	9533	1791	74
ENCFF470CSE	K562	CBX1	MCF7	2959575	16434	25000	14600	2030	103
ENCFF472DLA	HepG2	XBP1	MCF7	2959575	16434	25000	3996	860	29
ENCFF473NCJ	K562	RERE	MCF7	2959575	16434	25000	3007	480	18
ENCFF473UHQ	MCF-7	PAX8	MCF7	2959575	16434	25000	2663	304	14
ENCFF475HLY	HepG2	TEF	MCF7	2959575	16434	25000	7952	1168	66
ENCFF477JRZ	HepG2	STAG1	MCF7	2959575	16434	25000	55855	6001	493
ENCFF477OUI	HepG2	ARID5B	MCF7	2959575	16434	25000	58736	5929	496
ENCFF478LQC	K562	MTA2	MCF7	2959575	16434	25000	14735	968	105
ENCFF478MAJ	K562	MTF1	MCF7	2959575	16434	25000	1841	188	15
ENCFF479SOJ	K562	RB1	MCF7	2959575	16434	25000	24353	4183	222
ENCFF480XAU	MCF-7	HDGF	MCF7	2959575	16434	25000	2232	462	15
ENCFF481VPQ	HepG2	YEATS2	MCF7	2959575	16434	25000	21210	3971	174
ENCFF482BEV	HepG2	ATF5	MCF7	2959575	16434	25000	5721	1040	54
ENCFF482JEG	HepG2	NFATC3	MCF7	2959575	16434	25000	6610	1306	35
ENCFF482QHM	HepG2	ZBTB39	MCF7	2959575	16434	25000	9856	1420	77
ENCFF482XKY	HepG2	ZNF781	MCF7	2959575	16434	25000	12724	2204	109
ENCFF485CTI	HepG2	DR1	MCF7	2959575	16434	25000	12479	2449	104
ENCFF485SII	HepG2	POLR2G	MCF7	2959575	16434	25000	39814	4939	334
ENCFF486BXB	A549	SREBF1	MCF7	2959575	16434	25000	2486	604	22
ENCFF486IUH	A549	ELK1	MCF7	2959575	16434	25000	443	116	5
ENCFF486LNN	HepG2	CBX5	MCF7	2959575	16434	25000	18394	3238	156
ENCFF486MHG	HepG2	PRDM15	MCF7	2959575	16434	25000	12589	1839	82
ENCFF486PIE	HepG2	ZNF333	MCF7	2959575	16434	25000	10992	1782	85
ENCFF488DML	HepG2	ELF4	MCF7	2959575	16434	25000	10824	1928	82
ENCFF488OTN	K562	KLF16	MCF7	2959575	16434	25000	17866	2168	159
ENCFF488VNT	MCF-7	SUZ12	MCF7	2959575	16434	25000	5161	688	35
ENCFF489IWB	MCF-7	NFIB	MCF7	2959575	16434	25000	22217	3486	169
ENCFF489SJO	HepG2	NFIL3	MCF7	2959575	16434	25000	40165	4243	325
ENCFF490TYP	HepG2	HMGA1	MCF7	2959575	16434	25000	133	32	0
ENCFF491EEI	K562	FOXP1	MCF7	2959575	16434	25000	12571	2085	115
ENCFF491UBF	K562	PTRF	MCF7	2959575	16434	25000	3929	253	33
ENCFF492BXK	HepG2	ARID4B	MCF7	2959575	16434	25000	52076	7350	432
ENCFF492FGH	HepG2	MTERF2	MCF7	2959575	16434	25000	9099	1543	83
ENCFF493DXA	K562	MAFG	MCF7	2959575	16434	25000	41965	1361	365
ENCFF493LZB	K562	ZNF695	MCF7	2959575	16434	25000	1697	261	17
ENCFF493UFO	HepG2	MED1	MCF7	2959575	16434	25000	42869	5424	335
ENCFF494FXL	HepG2	KLF13	MCF7	2959575	16434	25000	5056	870	38
ENCFF495BPY	K562	ZHX1	MCF7	2959575	16434	25000	3399	810	18
ENCFF496HIK	HepG2	ZNF646	MCF7	2959575	16434	25000	11477	1160	96
ENCFF496PIQ	K562	GTF3C2	MCF7	2959575	16434	25000	2052	199	16
ENCFF496SMN	HepG2	PCBP1	MCF7	2959575	16434	25000	11643	1798	84
ENCFF496YJC	K562	BCLAF1	MCF7	2959575	16434	25000	2094	485	14
ENCFF497ISV	K562	GATA2	MCF7	2959575	16434	25000	11454	732	90
ENCFF497OQD	K562	FOXA1	MCF7	2959575	16434	25000	1013	90	8
ENCFF497RWP	HepG2	ZNF707	MCF7	2959575	16434	25000	6206	1143	38
ENCFF497SIC	HepG2	FOSL1	MCF7	2959575	16434	25000	8687	1307	56
ENCFF499KOY	HepG2	ZBTB43	MCF7	2959575	16434	25000	18049	2561	155
ENCFF500BWO	K562	PURB	MCF7	2959575	16434	25000	381	16	5
ENCFF501HSY	HepG2	ZNF75D	MCF7	2959575	16434	25000	2464	424	21
ENCFF501XJP	K562	TEAD4	MCF7	2959575	16434	25000	35992	3022	295
ENCFF502QZR	HepG2	MTF1	MCF7	2959575	16434	25000	4319	755	37
ENCFF502SCY	HepG2	CC2D1A	MCF7	2959575	16434	25000	4458	738	33
ENCFF503IOR	HepG2	TRAFD1	MCF7	2959575	16434	25000	5505	1064	44
ENCFF503UTF	HepG2	ZNF563	MCF7	2959575	16434	25000	19893	2984	165
ENCFF504CCV	HepG2	CCAR2	MCF7	2959575	16434	25000	2666	539	18
ENCFF505AEY	HepG2	ZSCAN20	MCF7	2959575	16434	25000	10225	1628	74
ENCFF505INE	K562	DMTF1	MCF7	2959575	16434	25000	5159	1070	52
ENCFF505RNR	K562	HNRNPK	MCF7	2959575	16434	25000	12337	901	97
ENCFF507JZI	A549	NR5A2	MCF7	2959575	16434	25000	21312	3947	149
ENCFF507RLU	A549	EHF	MCF7	2959575	16434	25000	6251	1601	37
ENCFF509GED	HepG2	SMYD3	MCF7	2959575	16434	25000	11985	1932	104
ENCFF509LCC	HepG2	NONO	MCF7	2959575	16434	25000	21037	3544	151
ENCFF509ZLE	K562	GATA1	MCF7	2959575	16434	25000	4602	297	41
ENCFF510QJE	HepG2	MBD1	MCF7	2959575	16434	25000	13996	2317	108
ENCFF510SAT	HepG2	NR5A1	MCF7	2959575	16434	25000	29361	2673	234
ENCFF511SKA	A549	SMC3	MCF7	2959575	16434	25000	40216	5960	348
ENCFF514IUU	HepG2	ZNF770	MCF7	2959575	16434	25000	44115	3552	364
ENCFF515GUE	K562	CHAMP1	MCF7	2959575	16434	25000	12923	988	102
ENCFF515LWL	K562	ZNF217	MCF7	2959575	16434	25000	544	71	4
ENCFF516ZWP	K562	FOXK1	MCF7	2959575	16434	25000	7651	1404	67
ENCFF517FAL	HepG2	HMG20B	MCF7	2959575	16434	25000	13132	1895	111
ENCFF517TKD	A549	GATA3	MCF7	2959575	16434	25000	23088	3638	200
ENCFF518EGY	K562	ELF4	MCF7	2959575	16434	25000	9973	1698	72
ENCFF518SJY	K562	IFI16	MCF7	2959575	16434	25000	1570	157	15
ENCFF518ZKO	HepG2	ZNF350	MCF7	2959575	16434	25000	27017	4526	202
ENCFF519CXF	K562	CTCF	MCF7	2959575	16434	25000	49773	5640	467
ENCFF519NHL	HepG2	ZFP90	MCF7	2959575	16434	25000	17816	2861	109
ENCFF519VZH	MCF-7	FOS	MCF7	2959575	16434	25000	57105	5129	473
ENCFF520POQ	A549	ATOH8	MCF7	2959575	16434	25000	7015	1580	52
ENCFF521AKL	HepG2	EZH2	MCF7	2959575	16434	25000	5934	127	47
ENCFF522HZT	K562	CBX8	MCF7	2959575	16434	25000	4034	32	41
ENCFF524CCS	HepG2	ZNF382	MCF7	2959575	16434	25000	366	20	1
ENCFF524ZER	K562	MGA	MCF7	2959575	16434	25000	33606	3149	286
ENCFF525EGX	A549	RAD21	MCF7	2959575	16434	25000	56127	7957	487
ENCFF525SCQ	HepG2	REXO4	MCF7	2959575	16434	25000	3037	532	16
ENCFF525XXS	K562	KHSRP	MCF7	2959575	16434	25000	4099	455	34
ENCFF527MLG	K562	TRIM24	MCF7	2959575	16434	25000	31852	2272	269
ENCFF528IDR	K562	ARID4B	MCF7	2959575	16434	25000	5276	718	39
ENCFF528SIV	K562	ZC3H11A	MCF7	2959575	16434	25000	2493	492	19
